Date,StateCode,State,County,Confirmed,Deaths,Recovered
3/22/2020,CO,Colorado,Eagle,61,1,-
3/22/2020,CO,Colorado,Elbert,1,0,-
3/22/2020,CO,Colorado,El Paso,74,3,-
3/22/2020,CO,Colorado,Garfield,7,0,-
3/22/2020,CO,Colorado,Grand,3,0,-
3/22/2020,CO,Colorado,Gunnison,21,0,-
3/22/2020,CO,Colorado,Hinsdale,1,0,-
3/22/2020,CO,Colorado,Jefferson,43,0,-
3/22/2020,CO,Colorado,Larimer,19,0,-
3/22/2020,CO,Colorado,Mesa,1,0,-
3/22/2020,CO,Colorado,Montrose,1,0,-
3/22/2020,CO,Colorado,Morgan,2,0,-
3/22/2020,CO,Colorado,Park,1,0,-
3/22/2020,CO,Colorado,Pitkin,15,0,-
3/22/2020,CO,Colorado,Pueblo,3,0,-
3/22/2020,CO,Colorado,Rio Blanco,1,0,-
3/22/2020,CO,Colorado,Routt,2,0,-
3/22/2020,CO,Colorado,Miguel,1,0,-
3/22/2020,CO,Colorado,Summit,7,0,-
3/22/2020,CO,Colorado,Weld,21,1,-
3/22/2020,CO,Colorado,Yuma,9,0,-
3/22/2020,CO,Colorado,Unknown,1,0,-
3/22/2020,OR,Oregon,Benton,2,0,-
3/22/2020,OR,Oregon,Clackamas,11,0,-
3/22/2020,OR,Oregon,Deschutes,9,0,-
3/22/2020,OR,Oregon,Douglas,1,0,-
3/22/2020,OR,Oregon,Grant,1,0,-
3/22/2020,OR,Oregon,Jackson,2,0,-
3/22/2020,OR,Oregon,Josephine,1,0,-
3/22/2020,OR,Oregon,Klamath,1,0,-
3/22/2020,OR,Oregon,Lane,3,1,-
3/22/2020,OR,Oregon,Linn,19,0,-
3/22/2020,OR,Oregon,Marion,19,1,-
3/22/2020,OR,Oregon,Multnomah,18,1,-
3/22/2020,OR,Oregon,Polk,1,0,-
3/22/2020,OR,Oregon,Umatilla,2,0,-
3/22/2020,OR,Oregon,Union,1,0,-
3/22/2020,OR,Oregon,Washington,42,1,-
3/22/2020,OR,Oregon,Yamhill,4,0,-
3/22/2020,SC,South Carolina,Abbeville,1,0,-
3/22/2020,SC,South Carolina,Aiken,1,0,-
3/22/2020,SC,South Carolina,Anderson,10,0,-
3/22/2020,SC,South Carolina,Beaufort,13,0,-
3/22/2020,SC,South Carolina,Berkeley,1,0,-
3/22/2020,SC,South Carolina,Calhoun,1,0,-
3/22/2020,SC,South Carolina,Charleston,9,1,-
3/22/2020,SC,South Carolina,Clarendon,1,0,-
3/22/2020,SC,South Carolina,Colleton,1,0,-
3/22/2020,SC,South Carolina,Darlington,2,0,-
3/22/2020,SC,South Carolina,Dillon,1,0,-
3/22/2020,SC,South Carolina,Dorchester,1,0,-
3/22/2020,SC,South Carolina,Edgefield,1,0,-
3/22/2020,SC,South Carolina,Fairfield,1,0,-
3/22/2020,SC,South Carolina,Florence,1,1,-
3/22/2020,SC,South Carolina,Greenville,17,0,-
3/22/2020,SC,South Carolina,Greenwood,3,0,-
3/22/2020,SC,South Carolina,Horry,9,0,-
3/22/2020,SC,South Carolina,Kershaw,43,0,-
3/22/2020,SC,South Carolina,Lancaster,3,0,-
3/22/2020,SC,South Carolina,Lee,1,0,-
3/22/2020,SC,South Carolina,Lexington,12,1,-
3/22/2020,SC,South Carolina,Marlboro,1,0,-
3/22/2020,SC,South Carolina,Newberry,1,0,-
3/22/2020,SC,South Carolina,Orangeburg,3,0,-
3/22/2020,SC,South Carolina,Pickens,1,0,-
3/22/2020,SC,South Carolina,Richland,27,0,-
3/22/2020,SC,South Carolina,Saluda,1,0,-
3/22/2020,SC,South Carolina,Spartanburg,2,0,-
3/22/2020,SC,South Carolina,Sumter,3,0,-
3/22/2020,SC,South Carolina,York,2,0,-
3/22/2020,SC,South Carolina,Daily Sources Latest DHEC count[1] Mar 7 [20] • Mar 8 [21] • Mar 9 [22] • Mar 10 [23] • Mar 11 [24] • Mar 12 [25] • Mar 13 [26] •Mar 14 [27] • Mar 15 [28] • Mar 16 [29] • Mar 17 [30] • Mar 18 [31] • Mar 19 [32] • Mar 20 [33][19][16] •Mar 21 [34],Daily Sources Latest DHEC count[1] Mar 7 [20] • Mar 8 [21] • Mar 9 [22] • Mar 10 [23] • Mar 11 [24] • Mar 12 [25] • Mar 13 [26] •Mar 14 [27] • Mar 15 [28] • Mar 16 [29] • Mar 17 [30] • Mar 18 [31] • Mar 19 [32] • Mar 20 [33][19][16] •Mar 21 [34],Daily Sources Latest DHEC count[1] Mar 7 [20] • Mar 8 [21] • Mar 9 [22] • Mar 10 [23] • Mar 11 [24] • Mar 12 [25] • Mar 13 [26] •Mar 14 [27] • Mar 15 [28] • Mar 16 [29] • Mar 17 [30] • Mar 18 [31] • Mar 19 [32] • Mar 20 [33][19][16] •Mar 21 [34],-
3/22/2020,MD,Maryland,Anne Arundel,15,0,0
3/22/2020,MD,Maryland,Baltimore,19,1,0
3/22/2020,MD,Maryland,Baltimore City,15,0,0
3/22/2020,MD,Maryland,Calvert,1,0,0
3/22/2020,MD,Maryland,Carroll,3,0,0
3/22/2020,MD,Maryland,Charles,4,0,0
3/22/2020,MD,Maryland,Frederick,1,0,0
3/22/2020,MD,Maryland,Harford,5,0,0
3/22/2020,MD,Maryland,Howard,19,0,0
3/22/2020,MD,Maryland,Montgomery,68,1,3
3/22/2020,MD,Maryland,"Prince George's",36,1,0
3/22/2020,MD,Maryland,Talbot,1,0,0
3/22/2020,MD,Maryland,Wicomico,2,0,0
3/22/2020,MD,Maryland,Worcester,1,0,0
3/22/2020,NJ,New Jersey,Atlantic,4,0,0
3/22/2020,NJ,New Jersey,Bergen,363,2,1
3/22/2020,NJ,New Jersey,Burlington,21,0,0
3/22/2020,NJ,New Jersey,Camden,15,0,0
3/22/2020,NJ,New Jersey,Cape May,2,0,0
3/22/2020,NJ,New Jersey,Cumberland,1,0,0
3/22/2020,NJ,New Jersey,Essex,107,0,0
3/22/2020,NJ,New Jersey,Gloucester,6,0,0
3/22/2020,NJ,New Jersey,Hudson,97,0,0
3/22/2020,NJ,New Jersey,Hunterdon,14,0,0
3/22/2020,NJ,New Jersey,Mercer,30,0,0
3/22/2020,NJ,New Jersey,Middlesex,116,0,0
3/22/2020,NJ,New Jersey,Monmouth,92,1,0
3/22/2020,NJ,New Jersey,Morris,64,0,0
3/22/2020,NJ,New Jersey,Ocean,62,0,0
3/22/2020,NJ,New Jersey,Passaic,67,0,0
3/22/2020,NJ,New Jersey,Somerset,34,0,0
3/22/2020,NJ,New Jersey,Sussex,6,0,0
3/22/2020,NJ,New Jersey,Union,81,0,0
3/22/2020,NJ,New Jersey,Warren,5,0,1
3/22/2020,NJ,New Jersey,Under Investigation,140,13,0
3/22/2020,DE,Delaware,Kent,5,-,-
3/22/2020,DE,Delaware,New Castle,27,-,-
3/22/2020,DE,Delaware,Sussex,6,-,-
3/22/2020,VA,Virginia,Accomack,1,0,-
3/22/2020,VA,Virginia,Albemarle County,1,0,-
3/22/2020,VA,Virginia,Alexandria (City),5,0,-
3/22/2020,VA,Virginia,Arlington,22,0,-
3/22/2020,VA,Virginia,Botetourt County,1,0,-
3/22/2020,VA,Virginia,Charles City County,1,0,-
3/22/2020,VA,Virginia,Charlottesville (City),1,0,-
3/22/2020,VA,Virginia,Chesterfield County,7,0,-
3/22/2020,VA,Virginia,Fairfax County,22,1[32],-
3/22/2020,VA,Virginia,Franklin County,1,0,-
3/22/2020,VA,Virginia,Gloucester County,2,0,-
3/22/2020,VA,Virginia,Goochland,1,0,-
3/22/2020,VA,Virginia,Hanover,1,0,-
3/22/2020,VA,Virginia,Harrisonburg (City),1,0,-
3/22/2020,VA,Virginia,Henrico,7,0,-
3/22/2020,VA,Virginia,Isle of Wight County,1,0,-
3/22/2020,VA,Virginia,James City County,20,2,-
3/22/2020,VA,Virginia,Loudoun County,14,0,-
3/22/2020,VA,Virginia,Mecklenburg County,1,0,-
3/22/2020,VA,Virginia,Newport News (City),2,0,-
3/22/2020,VA,Virginia,Norfolk (City),3,0,-
3/22/2020,VA,Virginia,Portsmouth (City),1,0,-
3/22/2020,VA,Virginia,Prince Edward,1,0,-
3/22/2020,VA,Virginia,Prince William County,14,0,-
3/22/2020,VA,Virginia,Richmond (City),6,0,-
3/22/2020,VA,Virginia,Spotsylvania County,1,0,-
3/22/2020,VA,Virginia,Stafford County,2,0,-
3/22/2020,VA,Virginia,Suffolk County,1,0,-
3/22/2020,VA,Virginia,Virginia Beach (City),4,0,-
3/22/2020,VA,Virginia,Williamsburg (City),4,0,-
3/22/2020,VA,Virginia,York,3,0,-
3/22/2020,WA,Washington,Benton,7,2,-
3/22/2020,WA,Washington,Chelan,3,0,-
3/22/2020,WA,Washington,Clallam,2,0,-
3/22/2020,WA,Washington,Clark,9[3],3[4],-
3/22/2020,WA,Washington,Columbia,1,0,-
3/22/2020,WA,Washington,Cowlitz,2[5],0,-
3/22/2020,WA,Washington,Franklin,2,0,-
3/22/2020,WA,Washington,Grant,11,1,-
3/22/2020,WA,Washington,Grays Harbor,1,0,-
3/22/2020,WA,Washington,Island,19,1,-
3/22/2020,WA,Washington,Jefferson,4,0,-
3/22/2020,WA,Washington,King,934,74,-
3/22/2020,WA,Washington,Kitsap,15,0,-
3/22/2020,WA,Washington,Kittitas,4,0,-
3/22/2020,WA,Washington,Klickitat,4,0,-
3/22/2020,WA,Washington,Lewis,2,0,-
3/22/2020,WA,Washington,Lincoln,1,0,-
3/22/2020,WA,Washington,Mason,1,0,-
3/22/2020,WA,Washington,Pierce,95,1,-
3/22/2020,WA,Washington,San Juan,1,0,-
3/22/2020,WA,Washington,Skagit,28,0,-
3/22/2020,WA,Washington,Snohomish,447,10,-
3/22/2020,WA,Washington,Spokane,16,0,-
3/22/2020,WA,Washington,Stevens,1,0,-
3/22/2020,WA,Washington,Thurston,9,0,-
3/22/2020,WA,Washington,Whatcom,14,2[7],-
3/22/2020,WA,Washington,Yakima,13,0,-
3/22/2020,WA,Washington,(Unassigned),147,0[8],-
3/22/2020,AL,Alabama,Baldwin,2,-,-
3/22/2020,AL,Alabama,Calhoun,1,-,-
3/22/2020,AL,Alabama,Chambers,1,-,-
3/22/2020,AL,Alabama,Cullman,2,-,-
3/22/2020,AL,Alabama,Elmore,6,-,-
3/22/2020,AL,Alabama,Jackson,1,-,-
3/22/2020,AL,Alabama,Jefferson,61,-,-
3/22/2020,AL,Alabama,Lamar,1,-,-
3/22/2020,AL,Alabama,Lauderdale,2,-,-
3/22/2020,AL,Alabama,Lee,14,-,-
3/22/2020,AL,Alabama,Limestone,1,-,-
3/22/2020,AL,Alabama,Madison,12,-,-
3/22/2020,AL,Alabama,Marion,1,-,-
3/22/2020,AL,Alabama,Mobile,2,-,-
3/22/2020,AL,Alabama,Montgomery,3,-,-
3/22/2020,AL,Alabama,Shelby,17,-,-
3/22/2020,AL,Alabama,St. Clair,1,-,-
3/22/2020,AL,Alabama,Talladega,1,-,-
3/22/2020,AL,Alabama,Tuscaloosa,7,-,-
3/22/2020,AL,Alabama,Walker,1,-,-
3/22/2020,AL,Alabama,Washington,1,-,-
3/22/2020,ME,Maine,Androscoggin,3,-,1
3/22/2020,ME,Maine,Cumberland,25,-,0
3/22/2020,ME,Maine,Hancock,1,-,0
3/22/2020,ME,Maine,Kennebec,3,-,0
3/22/2020,ME,Maine,Lincoln,3,-,0
3/22/2020,ME,Maine,Oxford,1,-,0
3/22/2020,ME,Maine,Penobscot,1,-,0
3/22/2020,ME,Maine,York,3,-,0
3/22/2020,ME,Maine,Unknown,12,-,0
3/22/2020,KY,Kentucky,Anderson,1,1,-
3/22/2020,KY,Kentucky,Bourbon,2,1,-
3/22/2020,KY,Kentucky,Calloway,1,,-
3/22/2020,KY,Kentucky,Clark,2,,-
3/22/2020,KY,Kentucky,Christian,1,,-
3/22/2020,KY,Kentucky,Daviess,1,,-
3/22/2020,KY,Kentucky,Fayette,10,,-
3/22/2020,KY,Kentucky,Franklin,1,,-
3/22/2020,KY,Kentucky,Hardin,1,,-
3/22/2020,KY,Kentucky,Harrison,7,,-
3/22/2020,KY,Kentucky,Henderson,2,,-
3/22/2020,KY,Kentucky,Kenton,1,,-
3/22/2020,KY,Kentucky,Jefferson,25,1,-
3/22/2020,KY,Kentucky,Lyon,1,,-
3/22/2020,KY,Kentucky,Montgomery,2,,-
3/22/2020,KY,Kentucky,Nelson,1,,-
3/22/2020,KY,Kentucky,Oldham,1,,-
3/22/2020,KY,Kentucky,Pulaski,2,,-
3/22/2020,KY,Kentucky,Warren,2,,-
3/22/2020,KY,Kentucky,Source:[1][2][3],Source:[1][2][3],Source:[1][2][3],-
3/22/2020,IA,Iowa,Adair,1,0,-
3/22/2020,IA,Iowa,Allamakee,3,0,-
3/22/2020,IA,Iowa,Black Hawk,1,0,-
3/22/2020,IA,Iowa,Carroll,1,0,-
3/22/2020,IA,Iowa,Dallas,5,0,-
3/22/2020,IA,Iowa,Dubuque,1,0,-
3/22/2020,IA,Iowa,Harrison,1,0,-
3/22/2020,IA,Iowa,Johnson,22,0,-
3/22/2020,IA,Iowa,Muscatine,1,0,-
3/22/2020,IA,Iowa,Polk,6,0,-
3/22/2020,IA,Iowa,Pottawattamie,1,0,-
3/22/2020,IA,Iowa,Washington,1,0,-
3/22/2020,IA,Iowa,Winneshiek,1,0,-
3/22/2020,AK,Alaska,Anchorage,4,-,-
3/22/2020,AK,Alaska,Gulf Coast,1,-,-
3/22/2020,AK,Alaska,Interior,6,-,-
3/22/2020,AK,Alaska,Mat-Su,0,-,-
3/22/2020,AK,Alaska,Northern,0,-,-
3/22/2020,AK,Alaska,Southeast,3,-,-
3/22/2020,AK,Alaska,Southwest,0,-,-
3/22/2020,CA,California,Los Angeles,351,4,–
3/22/2020,CA,California,Santa Clara,263,8,–
3/22/2020,CA,California,San Diego,159,0,–
3/22/2020,CA,California,San Mateo,110,1,–
3/22/2020,CA,California,San Francisco,84,0,–
3/22/2020,CA,California,Orange,78,0,–
3/22/2020,CA,California,Alameda[c],70,0,–
3/22/2020,CA,California,Sacramento,53,3,–
3/22/2020,CA,California,Contra Costa,51,1,–
3/22/2020,CA,California,Marin,38,0,–
3/22/2020,CA,California,San Joaquin,31,2,–
3/22/2020,CA,California,Riverside,30,5,–
3/22/2020,CA,California,Ventura,26,0,–
3/22/2020,CA,California,Sonoma,22,1,0
3/22/2020,CA,California,San Luis Obispo,21,0,–
3/22/2020,CA,California,Santa Cruz,15,0,–
3/22/2020,CA,California,Solano,14,0,–
3/22/2020,CA,California,Santa Barbara,13,0,0
3/22/2020,CA,California,Tulare,12,0,–
3/22/2020,CA,California,Monterey,11,0,0
3/22/2020,CA,California,San Bernardino,10,0,0
3/22/2020,CA,California,Placer,12,1,–
3/22/2020,CA,California,Fresno,6,0,–
3/22/2020,CA,California,Yolo,6,0,–
3/22/2020,CA,California,Stanislaus,5,0,–
3/22/2020,CA,California,San Benito,5,1,2
3/22/2020,CA,California,Kern,5,0,–
3/22/2020,CA,California,Imperial,4,0,–
3/22/2020,CA,California,Madera,3,0,1
3/22/2020,CA,California,Calaveras,2,0,–
3/22/2020,CA,California,Humboldt,1,0,1
3/22/2020,CA,California,Nevada,1,0,0
3/22/2020,CA,California,Shasta,1,0,–
3/22/2020,CA,California,Mendocino,1,0,–
3/22/2020,CA,California,As of 22 March 2020 (UTC),As of 22 March 2020 (UTC),As of 22 March 2020 (UTC),As of 22 March 2020 (UTC)
3/22/2020,CA,California,"^ Cases reported by each county's health department. County reporting standards vary: we list total cases where available, but some only report active cases; on the other hand some cases may be double-counted if a resident of one county got tested in another. ^ ""–"" denotes that no data is currently available for that county, not that the value is zero. ^ Including cases in the City of Berkeley compiled by Berkeleyside.","^ Cases reported by each county's health department. County reporting standards vary: we list total cases where available, but some only report active cases; on the other hand some cases may be double-counted if a resident of one county got tested in another. ^ ""–"" denotes that no data is currently available for that county, not that the value is zero. ^ Including cases in the City of Berkeley compiled by Berkeleyside.","^ Cases reported by each county's health department. County reporting standards vary: we list total cases where available, but some only report active cases; on the other hand some cases may be double-counted if a resident of one county got tested in another. ^ ""–"" denotes that no data is currently available for that county, not that the value is zero. ^ Including cases in the City of Berkeley compiled by Berkeleyside.","^ Cases reported by each county's health department. County reporting standards vary: we list total cases where available, but some only report active cases; on the other hand some cases may be double-counted if a resident of one county got tested in another. ^ ""–"" denotes that no data is currently available for that county, not that the value is zero. ^ Including cases in the City of Berkeley compiled by Berkeleyside."
3/22/2020,NM,New Mexico,Bernalillo County,32,-,-
3/22/2020,NM,New Mexico,Catron County,0,-,-
3/22/2020,NM,New Mexico,Chaves County,0,-,-
3/22/2020,NM,New Mexico,Cibola County,0,-,-
3/22/2020,NM,New Mexico,Colfax County,0,-,-
3/22/2020,NM,New Mexico,Curry County,0,-,-
3/22/2020,NM,New Mexico,De Baca County,0,-,-
3/22/2020,NM,New Mexico,Doña Ana County,2,-,-
3/22/2020,NM,New Mexico,Eddy County,0,-,-
3/22/2020,NM,New Mexico,Grant County,0,-,-
3/22/2020,NM,New Mexico,Guadalupe County,0,-,-
3/22/2020,NM,New Mexico,Harding County,0,-,-
3/22/2020,NM,New Mexico,Hidalgo County,0,-,-
3/22/2020,NM,New Mexico,Lea County,1,-,-
3/22/2020,NM,New Mexico,Lincoln County,0,-,-
3/22/2020,NM,New Mexico,Los Alamos County,0,-,-
3/22/2020,NM,New Mexico,Luna County,0,-,-
3/22/2020,NM,New Mexico,McKinley County,1,-,-
3/22/2020,NM,New Mexico,Mora County,0,-,-
3/22/2020,NM,New Mexico,Otero County,0,-,-
3/22/2020,NM,New Mexico,Quay County,0,-,-
3/22/2020,NM,New Mexico,Rio Arriba County,0,-,-
3/22/2020,NM,New Mexico,Roosevelt County,0,-,-
3/22/2020,NM,New Mexico,San Juan County,0,-,-
3/22/2020,NM,New Mexico,San Miguel County,1,-,-
3/22/2020,NM,New Mexico,Sandoval County,7,-,-
3/22/2020,NM,New Mexico,Santa Fe County,8,-,-
3/22/2020,NM,New Mexico,Sierra County,0,-,-
3/22/2020,NM,New Mexico,Socorro County,2,-,-
3/22/2020,NM,New Mexico,Taos County,3,-,-
3/22/2020,NM,New Mexico,Torrance County,0,-,-
3/22/2020,NM,New Mexico,Union County,0,-,-
3/22/2020,NM,New Mexico,Valencia County,0,-,-
3/22/2020,MN,Minnesota,Anoka,5,-,
3/22/2020,MN,Minnesota,Benton,1,-,
3/22/2020,MN,Minnesota,Blue Earth,2,-,
3/22/2020,MN,Minnesota,Carver,3,-,
3/22/2020,MN,Minnesota,Chisago,1,-,
3/22/2020,MN,Minnesota,Clay,1,-,
3/22/2020,MN,Minnesota,Dakota,7,-,
3/22/2020,MN,Minnesota,Fillmore,2,-,
3/22/2020,MN,Minnesota,Hennepin,45,-,
3/22/2020,MN,Minnesota,Martin,4,-,
3/22/2020,MN,Minnesota,Mower,1,-,
3/22/2020,MN,Minnesota,Nicollet,2,-,
3/22/2020,MN,Minnesota,Olmsted,11,-,
3/22/2020,MN,Minnesota,Ramsey,16,-,
3/22/2020,MN,Minnesota,Renv ille,1,-,
3/22/2020,MN,Minnesota,Rice,1,-,
3/22/2020,MN,Minnesota,Saint Louis 1,,-,
3/22/2020,MN,Minnesota,Scott,2,-,
3/22/2020,MN,Minnesota,Stearns,4,-,
3/22/2020,MN,Minnesota,Waseca,1,-,
3/22/2020,MN,Minnesota,Washington,3,-,
3/22/2020,MN,Minnesota,Wright,2,-,
3/22/2020,MS,Mississippi,Adams,1,-,-
3/22/2020,MS,Mississippi,Attala,1,-,-
3/22/2020,MS,Mississippi,Bolivar,3,-,-
3/22/2020,MS,Mississippi,Chickasaw,1,-,-
3/22/2020,MS,Mississippi,Clay,1,-,-
3/22/2020,MS,Mississippi,Coahoma,7,-,-
3/22/2020,MS,Mississippi,Copiah,4,-,-
3/22/2020,MS,Mississippi,De Soto,18,-,-
3/22/2020,MS,Mississippi,Forrest,11,-,-
3/22/2020,MS,Mississippi,Franklin,3,-,-
3/22/2020,MS,Mississippi,George,1,-,-
3/22/2020,MS,Mississippi,Grenada,2,-,-
3/22/2020,MS,Mississippi,Harrison,15,-,-
3/22/2020,MS,Mississippi,Hinds,20,-,-
3/22/2020,MS,Mississippi,Holmes,6,-,-
3/22/2020,MS,Mississippi,Humphreys,1,-,-
3/22/2020,MS,Mississippi,Itawamba,3,-,-
3/22/2020,MS,Mississippi,Jackson,5,-,-
3/22/2020,MS,Mississippi,Jones,1,-,-
3/22/2020,MS,Mississippi,Lafayette,5,-,-
3/22/2020,MS,Mississippi,Lawrence,2,-,-
3/22/2020,MS,Mississippi,Leake,1,-,-
3/22/2020,MS,Mississippi,Lee,6,-,-
3/22/2020,MS,Mississippi,Leeflore,8,-,-
3/22/2020,MS,Mississippi,Lincoln,4,-,-
3/22/2020,MS,Mississippi,Lowndes,4,-,-
3/22/2020,MS,Mississippi,Madison,9,-,-
3/22/2020,MS,Mississippi,Marshall,3,-,-
3/22/2020,MS,Mississippi,Monroe,2,-,-
3/22/2020,MS,Mississippi,Montgomery,1,-,-
3/22/2020,MS,Mississippi,Oktibbeha,2,-,-
3/22/2020,MS,Mississippi,Panola,2,-,-
3/22/2020,MS,Mississippi,Pearl River,10,-,-
3/22/2020,MS,Mississippi,Perry,1,-,-
3/22/2020,MS,Mississippi,Pike,3,-,-
3/22/2020,MS,Mississippi,Pontotoc,1,-,-
3/22/2020,MS,Mississippi,Rankin,7,-,-
3/22/2020,MS,Mississippi,Scott,1,-,-
3/22/2020,MS,Mississippi,Simpson,1,-,-
3/22/2020,MS,Mississippi,Smith,1,-,-
3/22/2020,MS,Mississippi,Sunflower,2,-,-
3/22/2020,MS,Mississippi,Tate,1,-,-
3/22/2020,MS,Mississippi,Tippah,7,-,-
3/22/2020,MS,Mississippi,Tunica,2,-,-
3/22/2020,MS,Mississippi,Union,1,-,-
3/22/2020,MS,Mississippi,Walthall,2,-,-
3/22/2020,MS,Mississippi,Washington,3,-,-
3/22/2020,MS,Mississippi,Webster,1,-,-
3/22/2020,MS,Mississippi,Wilkinson,3,-,-
3/22/2020,MS,Mississippi,Winston,2,-,-
3/22/2020,MS,Mississippi,Yazoo,1,-,-
3/22/2020,MS,Mississippi,Total,207,-,-
3/22/2020,OK,Oklahoma,Canadian,2,-,-
3/22/2020,OK,Oklahoma,Cleveland,13,-,-
3/22/2020,OK,Oklahoma,Custer,1,-,-
3/22/2020,OK,Oklahoma,Garvin,2,-,-
3/22/2020,OK,Oklahoma,Grady,1,-,-
3/22/2020,OK,Oklahoma,Jackson,1,-,-
3/22/2020,OK,Oklahoma,Kay,4,-,-
3/22/2020,OK,Oklahoma,Logan,1,-,-
3/22/2020,OK,Oklahoma,McClain,1,-,-
3/22/2020,OK,Oklahoma,Muskogee,1,-,-
3/22/2020,OK,Oklahoma,Noble,1,-,-
3/22/2020,OK,Oklahoma,Oklahoma,26,-,-
3/22/2020,OK,Oklahoma,Pawnee,3,-,-
3/22/2020,OK,Oklahoma,Tulsa,6,-,-
3/22/2020,OK,Oklahoma,Washington,2,-,-
3/22/2020,OK,Oklahoma,Total,67,-,-
3/22/2020,OH,Ohio,Ashland,1,-,-
3/22/2020,OH,Ohio,Ashtabula,1,-,-
3/22/2020,OH,Ohio,Belmont,2,-,-
3/22/2020,OH,Ohio,Butler,16,-,-
3/22/2020,OH,Ohio,Clark,1,-,-
3/22/2020,OH,Ohio,Clermont,2,-,-
3/22/2020,OH,Ohio,Coshocton,2,-,-
3/22/2020,OH,Ohio,Cuyahoga,92,-,-
3/22/2020,OH,Ohio,Darke,1,-,-
3/22/2020,OH,Ohio,Defiance,2,-,-
3/22/2020,OH,Ohio,Delaware,4,-,-
3/22/2020,OH,Ohio,Erie,1,-,-
3/22/2020,OH,Ohio,Franklin,21,-,-
3/22/2020,OH,Ohio,Gallia,1[15],-,-
3/22/2020,OH,Ohio,Geauga,1,-,-
3/22/2020,OH,Ohio,Hamilton,8,-,-
3/22/2020,OH,Ohio,Huron,1,-,-
3/22/2020,OH,Ohio,Lake,4,-,-
3/22/2020,OH,Ohio,Licking,1,-,-
3/22/2020,OH,Ohio,Lorain,14,-,-
3/22/2020,OH,Ohio,Lucas,4,-,-
3/22/2020,OH,Ohio,Mahoning,14,-,-
3/22/2020,OH,Ohio,Marion,1,-,-
3/22/2020,OH,Ohio,Medina,9,-,-
3/22/2020,OH,Ohio,Miami,11,-,-
3/22/2020,OH,Ohio,Montgomery,1,-,-
3/22/2020,OH,Ohio,Richland,1,-,-
3/22/2020,OH,Ohio,Stark,8,-,-
3/22/2020,OH,Ohio,Summit,15,-,-
3/22/2020,OH,Ohio,Trumbull,3,-,-
3/22/2020,OH,Ohio,Tuscarawas,1,-,-
3/22/2020,OH,Ohio,Union,1,-,-
3/22/2020,OH,Ohio,Warren,2,-,-
3/22/2020,OH,Ohio,Total OH cases,247,-,-
3/22/2020,TX,Texas,Bell,3,-,-
3/22/2020,TX,Texas,Bexar,24,-,-
3/22/2020,TX,Texas,Bowie,1,-,-
3/22/2020,TX,Texas,Brazoria,12,-,-
3/22/2020,TX,Texas,Brazos,2,-,-
3/22/2020,TX,Texas,Brown,1,-,-
3/22/2020,TX,Texas,Cameron,6,-,-
3/22/2020,TX,Texas,Castro,1,-,-
3/22/2020,TX,Texas,Chambers,3,-,-
3/22/2020,TX,Texas,Collin,21,-,-
3/22/2020,TX,Texas,Comal,3,-,-
3/22/2020,TX,Texas,Crane,1,-,-
3/22/2020,TX,Texas,Dallas,30,-,-
3/22/2020,TX,Texas,Deaf Smith,1,-,-
3/22/2020,TX,Texas,Denton,12,-,-
3/22/2020,TX,Texas,DeWitt,1,-,-
3/22/2020,TX,Texas,El Paso,6,-,-
3/22/2020,TX,Texas,Ellis,3,-,-
3/22/2020,TX,Texas,Fannin,1,-,-
3/22/2020,TX,Texas,Fort Bend,11,-,-
3/22/2020,TX,Texas,Galveston,9,-,-
3/22/2020,TX,Texas,Gregg,1,-,-
3/22/2020,TX,Texas,Harris,27,-,-
3/22/2020,TX,Texas,Hays,6,-,-
3/22/2020,TX,Texas,Hockley,2,-,-
3/22/2020,TX,Texas,Johnson,2,-,-
3/22/2020,TX,Texas,Lavaca,1,-,-
3/22/2020,TX,Texas,Lubbock,2,-,-
3/22/2020,TX,Texas,Matagorda,3,-,-
3/22/2020,TX,Texas,McLennan,7,-,-
3/22/2020,TX,Texas,Medina,1,-,-
3/22/2020,TX,Texas,Midland,1,-,-
3/22/2020,TX,Texas,Montgomery,4,-,-
3/22/2020,TX,Texas,Nueces,1,-,-
3/22/2020,TX,Texas,Oldham,1,-,-
3/22/2020,TX,Texas,Potter,2,-,-
3/22/2020,TX,Texas,Rusk,1,-,-
3/22/2020,TX,Texas,Smith,5,-,-
3/22/2020,TX,Texas,Tarrant,8,-,-
3/22/2020,TX,Texas,Travis,22,-,-
3/22/2020,TX,Texas,Webb,4,-,-
3/22/2020,TX,Texas,Wichita,3,-,-
3/22/2020,TX,Texas,Williamson,9,-,-
3/22/2020,TX,Texas,Pending County Assignment,69,-,-
